Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Age,embryo,Genotype,source_name,tissue
SRR8138431,RNA-Seq,43,416588085,PRJNA429574,SAMN10351401,435267834,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4959322,GSM3452874,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3452874,SRP128877,embryonic day 4.5,E_5,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR8138432,RNA-Seq,43,408064711,PRJNA429574,SAMN10351400,423439685,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4959323,GSM3452875,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3452875,SRP128877,embryonic day 4.5,E_5,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR8138433,RNA-Seq,43,426161734,PRJNA429574,SAMN10351399,434905061,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4959324,GSM3452876,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3452876,SRP128877,embryonic day 4.5,E_5,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR8138434,RNA-Seq,43,167528043,PRJNA429574,SAMN10351419,183622276,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4959325,GSM3452877,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3452877,SRP128877,embryonic day 4.5,E_5,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6461254,RNA-Seq,43,99136715,PRJNA429574,SAMN08349306,71825932,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551458,GSM2929511,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929511,SRP128877,embryonic day 5.25,embryo 18,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461299,RNA-Seq,43,97222011,PRJNA429574,SAMN08349409,70896290,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551503,GSM2929556,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929556,SRP128877,embryonic day 5.25,embryo 18,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461412,RNA-Seq,43,55507711,PRJNA429574,SAMN08349841,41098082,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551616,GSM2929669,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929669,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461418,RNA-Seq,43,92444195,PRJNA429574,SAMN08349835,68461930,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551622,GSM2929675,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929675,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461524,RNA-Seq,43,268898350,PRJNA429574,SAMN08349780,268129705,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551728,GSM2929781,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929781,SRP128877,embryonic day 5.5,embryo 15,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461625,RNA-Seq,43,103637611,PRJNA429574,SAMN08349529,72394425,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551829,GSM2929882,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929882,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461294,RNA-Seq,43,186848502,PRJNA429574,SAMN08349371,133204096,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551498,GSM2929551,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929551,SRP128877,embryonic day 5.25,embryo 18,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461352,RNA-Seq,43,41101636,PRJNA429574,SAMN08349433,44050565,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551556,GSM2929609,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929609,SRP128877,embryonic day 5.25,embryo 1,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461373,RNA-Seq,43,130004179,PRJNA429574,SAMN08349851,90617243,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551577,GSM2929630,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929630,SRP128877,embryonic day 5.25,embryo 19,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461671,RNA-Seq,43,141056985,PRJNA429574,SAMN08349469,96959604,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551875,GSM2929928,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929928,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461222,RNA-Seq,43,97369329,PRJNA429574,SAMN08349422,108867682,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551426,GSM2929479,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929479,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461432,RNA-Seq,43,29742369,PRJNA429574,SAMN08349821,22520030,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551636,GSM2929689,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929689,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461497,RNA-Seq,43,107924066,PRJNA429574,SAMN08349653,75129032,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551701,GSM2929754,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929754,SRP128877,embryonic day 5.25,embryo 20,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461652,RNA-Seq,43,99617885,PRJNA429574,SAMN08349874,69109019,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551856,GSM2929909,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929909,SRP128877,,,,,
SRR6461654,RNA-Seq,43,100545137,PRJNA429574,SAMN08349872,69852919,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551858,GSM2929911,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929911,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462026,RNA-Seq,43,72487551,PRJNA429574,SAMN08349884,77465639,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552230,GSM2930283,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930283,SRP128877,embryonic day 6.25,embryo 23,C57BL/6J (F)x CAST/EiJ (M),Embryo,Embryo
SRR6462033,RNA-Seq,43,193429781,PRJNA429574,SAMN08349973,202631776,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552237,GSM2930290,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930290,SRP128877,embryonic day 6.25,embryo 24,C57BL/6J (F)x CAST/EiJ (M),Embryo,Embryo
SRR6462121,RNA-Seq,43,378748042,PRJNA429574,SAMN08350261,394755771,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552325,GSM2930378,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930378,SRP128877,embryonic day 6.5,embryo 5,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462300,RNA-Seq,43,85059891,PRJNA429574,SAMN08350169,63260680,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552504,GSM2930557,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930557,SRP128877,embryonic day 6.5,embryo 10,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462530,RNA-Seq,43,209047897,PRJNA429574,SAMN08350691,235086125,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552734,GSM2930787,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930787,SRP128877,embryonic day 6.5,embryo 28,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6462705,RNA-Seq,43,80532636,PRJNA429574,SAMN08350902,94730696,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552909,GSM2930962,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930962,SRP128877,embryonic day 6.5,embryo 26,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462758,RNA-Seq,43,94927402,PRJNA429574,SAMN08351015,111699794,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552962,GSM2931015,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2931015,SRP128877,,,,,
SRR6462793,RNA-Seq,43,100115266,PRJNA429574,SAMN08350934,117540311,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552997,GSM2931050,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2931050,SRP128877,embryonic day 6.5,embryo 29,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462806,RNA-Seq,43,61878763,PRJNA429574,SAMN08350921,73183732,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3553010,GSM2931063,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2931063,SRP128877,embryonic day 6.5,embryo 29,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461280,RNA-Seq,43,194800019,PRJNA429574,SAMN08349385,138866901,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3551484,GSM2929537,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929537,SRP128877,embryonic day 5.25,embryo 18,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461326,RNA-Seq,43,33229755,PRJNA429574,SAMN08349458,37499261,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551530,GSM2929583,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929583,SRP128877,embryonic day 5.25,embryo 3,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461393,RNA-Seq,43,305279403,PRJNA429574,SAMN08349743,207293539,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551597,GSM2929650,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929650,SRP128877,embryonic day 5.25,embryo 19,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461415,RNA-Seq,43,87817180,PRJNA429574,SAMN08349838,65005750,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551619,GSM2929672,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929672,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461542,RNA-Seq,43,24781717,PRJNA429574,SAMN08349804,29232248,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX3551746,GSM2929799,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929799,SRP128877,embryonic day 5.5,embryo 15,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461850,RNA-Seq,43,399057071,PRJNA429574,SAMN08350048,405298304,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3552054,GSM2930107,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930107,SRP128877,embryonic day 6.25,embryo 4,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461953,RNA-Seq,43,120613323,PRJNA429574,SAMN08350338,123190034,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3552157,GSM2930210,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930210,SRP128877,embryonic day 6.25,embryo 16,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462055,RNA-Seq,43,98131203,PRJNA429574,SAMN08350016,105960545,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX3552259,GSM2930312,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930312,SRP128877,embryonic day 6.25,embryo 24,C57BL/6J (F)x CAST/EiJ (M),Embryo,Embryo
SRR6462103,RNA-Seq,43,85548586,PRJNA429574,SAMN08350276,93315999,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX3552307,GSM2930360,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930360,SRP128877,embryonic day 6.25,embryo 25,C57BL/6J (F)x CAST/EiJ (M),Embryo,Embryo
SRR6462236,RNA-Seq,43,57932137,PRJNA429574,SAMN08349950,70398020,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX3552440,GSM2930493,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930493,SRP128877,,,,,
SRR6462241,RNA-Seq,43,167689293,PRJNA429574,SAMN08349945,181803637,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3552445,GSM2930498,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930498,SRP128877,embryonic day 6.5,embryo 8,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462266,RNA-Seq,43,227073540,PRJNA429574,SAMN08350306,242691232,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX3552470,GSM2930523,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930523,SRP128877,embryonic day 6.5,embryo 8,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462293,RNA-Seq,43,73875075,PRJNA429574,SAMN08350176,54726014,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3552497,GSM2930550,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930550,SRP128877,embryonic day 6.5,embryo 10,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462424,RNA-Seq,43,243578101,PRJNA429574,SAMN08350599,272059354,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3552628,GSM2930681,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930681,SRP128877,embryonic day 6.5,embryo 27,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6462426,RNA-Seq,43,214067330,PRJNA429574,SAMN08350597,241121881,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX3552630,GSM2930683,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930683,SRP128877,embryonic day 6.5,embryo 27,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6462617,RNA-Seq,43,177552160,PRJNA429574,SAMN08350763,206427655,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3552821,GSM2930874,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930874,SRP128877,embryonic day 6.5,embryo 28,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6462769,RNA-Seq,43,41374557,PRJNA429574,SAMN08350964,50728621,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3552973,GSM2931026,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2931026,SRP128877,embryonic day 6.5,embryo 29,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462781,RNA-Seq,43,100132810,PRJNA429574,SAMN08350952,118019557,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3552985,GSM2931038,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2931038,SRP128877,,,,,
SRR6461192,RNA-Seq,43,78593293,PRJNA429574,SAMN08349324,86233195,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551396,GSM2929449,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929449,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461202,RNA-Seq,43,27911171,PRJNA429574,SAMN08349345,32890342,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551406,GSM2929459,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929459,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461261,RNA-Seq,43,48127277,PRJNA429574,SAMN08349297,35537729,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551465,GSM2929518,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929518,SRP128877,,,,,
SRR6461288,RNA-Seq,43,94215064,PRJNA429574,SAMN08349375,70104152,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551492,GSM2929545,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929545,SRP128877,embryonic day 5.25,embryo 18,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461318,RNA-Seq,43,27049967,PRJNA429574,SAMN08349390,29741336,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551522,GSM2929575,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929575,SRP128877,embryonic day 5.25,embryo 3,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461351,RNA-Seq,43,39509088,PRJNA429574,SAMN08349434,44166266,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551555,GSM2929608,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929608,SRP128877,embryonic day 5.25,embryo 1,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461391,RNA-Seq,43,206142387,PRJNA429574,SAMN08349745,141505141,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551595,GSM2929648,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929648,SRP128877,embryonic day 5.25,embryo 19,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461481,RNA-Seq,43,24329099,PRJNA429574,SAMN08349574,17913279,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551685,GSM2929738,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929738,SRP128877,,,,,
SRR6461619,RNA-Seq,43,37780832,PRJNA429574,SAMN08349535,26913366,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551823,GSM2929876,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929876,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461645,RNA-Seq,43,36511429,PRJNA429574,SAMN08349881,25930047,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551849,GSM2929902,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929902,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461721,RNA-Seq,43,315062763,PRJNA429574,SAMN08349501,307483147,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551925,GSM2929978,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929978,SRP128877,embryonic day 5.5,embryo 11,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461193,RNA-Seq,43,308770444,PRJNA429574,SAMN08349323,330447380,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551397,GSM2929450,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929450,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461212,RNA-Seq,43,463413279,PRJNA429574,SAMN08349432,483192667,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551416,GSM2929469,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929469,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461227,RNA-Seq,43,119199225,PRJNA429574,SAMN08349417,131568229,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551431,GSM2929484,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929484,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461237,RNA-Seq,43,117025575,PRJNA429574,SAMN08349363,127220883,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551441,GSM2929494,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929494,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
